Country Name,Country Code,Year,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population)_scaled,Population growth (annual %)_scaled,People using safely managed sanitation services (% of population)_scaled,Access to electricity (% of population)_scaled,People using at least basic drinking water services (% of population)_scaled,Population living in slums (% of urban population)_scaled,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)_scaled",GDP growth (annual %)_scaled,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)_scaled,"Population, total_scaled","Life expectancy at birth, total (years)_scaled",GDP per capita (current US$)_scaled
Nigeria,NGA,2020,,0.4079906589549675,0.306188689175174,0.5504032258064516,0.7093103898022104,0.49077348580002933,0.8948021698489073,0.36117905568261766,-0.8751511876033117,1.38651448288304,-2.0278090911837214,-0.6428200351389513
Jordan,JOR,2003,,0.41054151537292527,0.7598938631938481,0.9899193548387096,0.9825339857882718,,0.21926813570749937,0.4021207747340429,0.1435245730427713,-0.2082938568956952,0.1922870067773554,-0.7241444480060913
Maldives,MDV,2000,,0.39337259203378794,,0.8366935483870968,0.9239547483133335,,0.4859021116184987,0.3999495332786459,-0.09646843545784947,-0.2501049825762182,-0.0003344606468284897,-0.5848374652070613
"Iran, Islamic Rep.",IRN,2000,,0.38820357169501385,,0.9788306451612904,0.9281016913645068,0.5771333621359231,0.322443225351681,0.413695831550979,0.6144205773089197,0.2563682964574445,-0.0829352789279611,-0.7705044858823182
Nauru,NRU,2008,,0.34022471874971,,0.9909274193548386,0.969337880961656,0.018535989477168873,,0.5136137930534723,-1.3577731445842158,-0.25218803059060096,-1.2765512356598665,-0.25776602115149044
Seychelles,SYC,2011,,0.2640285571898233,,0.9808467741935483,0.9420771615019159,,,0.43888436976665063,1.1052814794235613,-0.251595057634277,0.2081461640869227,0.4888972251784068
Dominica,DMA,2007,,0.34534952991304096,,0.8800403225806451,0.9346656613653186,,,0.4103440794610031,-0.5568629559035931,-0.2517374501741815,0.1144647482314951,0.09169497098144211
Belgium,BEL,2005,0.003161222339304531,0.36018710752416816,0.7124561699588451,1.0,1.0,,0.46283980508136924,0.38947287587649004,1.330773811666247,-0.17201960623946919,0.9199351142015102,1.191467747132455
Isle of Man,IMN,2004,,0.3722090049318949,0.848214285714286,1.0,,,,0.4092584189193145,,-0.2516612915311057,0.6804965263976603,1.1697209337918881
Libya,LBY,2012,,0.2643681081534121,0.246724633762353,0.7852822580645161,0.9344755980843704,0.243470622560764,0.3993686597811762,0.970370542069907,1.2218409293292105,-0.20494348923901917,0.14711823975585545,0.623124944701587
Northern Mariana Islands,MNP,2021,,0.3084011593237554,,1.0,1.0,,,0.40767652154768563,-1.3577731445842158,-0.2519049149511328,0.8265839240188363,0.7885015534478789
French Polynesia,PYF,2006,,0.3865577717995804,,1.0,1.0,,0.5105274449109686,0.3796280773051743,0.21683883861391287,-0.2502489220287322,1.047307873695692,0.8756119249213731
United Kingdom,GBR,2018,0.005268703898840885,0.3583235259285582,0.980626902684487,1.0,1.0,0.0010019453771442633,0.6054736584020349,0.383172416308034,0.664156098418194,0.25537537001173716,1.178843141670082,1.2943220022091932
Sweden,SWE,2012,0.005268703898840885,0.3659259111690586,0.9529047036477439,1.0,0.995497668059119,0.001502918065716395,0.6197707560758833,0.3706638808336932,0.5218165089458424,-0.1793654730328244,1.2299032456938979,1.4760871836851628
Spain,ESP,2002,,0.3862796145476701,0.908574042653183,1.0,0.9999999791534935,,0.4684483128505317,0.39245430716458457,0.9904273951249573,0.06501749640144965,0.9868127504500833,0.7073547885057252
Norway,NOR,2019,0.002107481559536354,0.36396862761961885,0.778376893201704,1.0,0.9999999840573952,,0.644227527659444,0.38123774094344415,1.0545935693334918,-0.21131058153964885,1.3725385362821647,1.6532097998719755
United Kingdom,GBR,2008,0.002107481559536354,0.36735584633448926,0.9787105790441891,1.0,1.0,0.0010019453771442633,0.5986392472953506,0.3718027059818706,1.0637475845767557,0.22105225095102785,0.9904202577995951,1.3512195537247087
Virgin Islands (U.S.),VIR,2007,,0.342654088332596,,1.0,0.9842385639775362,,0.616905207024426,0.4010822769869481,-1.3558017155226787,-0.2514350364170109,0.6790646234804649,1.3065036685792235
Cyprus,CYP,2000,,0.39646394325400514,0.762620908592998,1.0,0.9986397678198564,0.0020038907542885265,0.5711177173679853,0.4145191929964623,0.9329575429782195,-0.2450074613649471,0.7970023637528669,0.5978325090991142
Lesotho,LSO,2020,,0.3793741223420384,0.47621686255281404,0.47076612903225806,0.6715219174563103,0.25602890572335246,0.5212540991142848,0.3174479209091649,-1.0393391271591792,-0.23514351950469992,-1.7933183384600102,-1.1403651793350948
Georgia,GEO,2004,0.22023182297154897,0.32481431097065966,0.394235021885755,0.998991935483871,0.9399156323742501,0.13240507769886012,0.6386803150571576,0.4133325717273818,-0.5661680988965816,-0.22218917554398507,0.013204791936442549,-0.9186346796552134
Solomon Islands,SLB,2015,,0.4519475376814837,,0.5473790322580645,0.6228363412982905,,0.9387814520825031,0.3850349999237672,-0.9090087987454099,-0.24736805000701728,-0.1788477993287809,-0.6347949527279686
Benin,BEN,2003,0.7428872497365648,0.4357882746441727,0.013166162747349499,0.2368951612903226,0.539747166798419,,0.7458549143400042,0.3971845318364588,-1.074714086752434,-0.19166652210342866,-1.570432659379103,-1.3339108059591744
Mexico,MEX,2024,,0.3695787597147662,,,,,0.5917435410217903,0.3835083698520005,,0.7498667157933587,,0.5876308218864398
South Africa,ZAF,2017,,0.36332658756361613,0.680620073600731,0.842741935483871,0.9091179691300282,,0.546814183701615,0.3814728358958143,1.0086339308639303,0.189104423860162,-0.6226849785501285,0.10709054401166508
Guatemala,GTM,2004,,0.4107932232272858,,0.7701612903225806,0.8531010585936654,0.5112205858895631,0.6132734683870176,0.39508338842945356,-0.7017848467336596,-0.154185809797521,-0.3014974992007645,-0.7013547887802739
Algeria,DZA,2003,,0.38376939908670077,0.598573751313093,0.9858870967741935,0.88476951716032,,0.3150878053265499,0.4181947548682642,0.12379964076614514,-0.005862805163356686,0.11503362439045718,-0.5651829828440835
Equatorial Guinea,GNQ,2012,,0.4668147839099667,,0.654233870967742,0.5431976922508885,0.6153652932533809,0.5646204296791196,0.43065665525536284,0.4299555917254444,-0.2423592082413789,-1.3191031723501463,0.7146073956671725
Central African Republic,CAF,2018,,0.3968095959742109,0.14290696943405298,0.13911290322580644,0.2526540434316101,0.6904716196968033,0.7756750130252228,0.3995620621805334,-1.300363084181545,-0.214904005925594,-2.1159848958226726,-1.5833272359900028
Bahrain,BHR,2000,,0.4233173920992436,0.8593832203639901,1.0,0.9994916899904001,,0.6746299304299854,0.4099462867655199,2.236777569092305,-0.24738208709025086,0.429849690759457,0.5901494709589752
United Arab Emirates,ARE,2017,,0.4395573797135932,0.984544344160321,1.0,0.999701881601968,,0.8530448374145696,0.3785659197262006,2.0004565727640653,-0.1816333771040403,1.3076256040362326,1.2799355435117052
Central African Republic,CAF,2020,,0.3932570346005112,0.136038064731592,0.14717741935483872,0.22774992979109587,0.6904716196968033,0.7648257684881545,0.379699677319382,-1.2951894011952108,-0.21377084649124883,-2.309516565101194,-1.5728384654080605
Burundi,BDI,2004,,0.4563131409728875,,0.029233870967741937,0.4216318641330266,0.771929378080481,0.8620399031536363,0.40674011675737953,-1.326294722496157,-0.19627979840406604,-2.125086914366048,-2.3955700992985594
Angola,AGO,2002,,0.44662633277422276,,0.25705645161290325,0.30367925525717615,0.19738323929741985,0.8312850531735572,0.46745256635595245,-0.6613548074735397,-0.11956945124353295,-2.619212746039545,-1.1659150805258855
Brunei Darussalam,BRN,2020,,0.3756581814577769,,1.0,0.998770836830408,0.21769647948456725,0.6274326519353948,0.3813052891933733,1.9999887670983074,-0.2488384670221625,0.4800245679798148,0.9917134505897381
Timor-Leste,TLS,2016,,0.40118309066613966,,0.7631048387096774,0.7098832138058928,0.3797372979376758,0.6701400594563116,0.39420359573350305,-0.8976570841705077,-0.2428582866655006,-0.6012952349731958,-0.904047095615623
Luxembourg,LUX,2012,0.0,0.41619602705385755,0.925152453114569,1.0,0.999842578724403,0.00011031418602358339,0.5380336510466148,0.38485459529427024,1.9200305185879778,-0.2481987037883933,1.1943831733295072,1.8979940480681796
Kenya,KEN,2015,0.3972602739726028,0.410916993296435,0.293134348008059,0.4112903225806452,0.48524321790880715,,0.7845474884305372,0.40766168451042756,-1.0160416479022647,0.10833846239470998,-0.980280532072993,-0.8353051896040701
Virgin Islands (U.S.),VIR,2017,,0.3369282721900311,,1.0,0.9842379621325352,,0.5523307487204633,0.3684584677281745,-1.3557823281982286,-0.25144312324728624,0.9640577040916458,1.1661652659519433
Thailand,THA,2020,0.001053740779768177,0.34858547850540234,0.25932337386042503,1.0,1.0,,0.6731894940083973,0.33192427204929936,0.3257080888858732,0.2963646026436825,0.7322642568631084,0.14122181424626698
Tuvalu,TUV,2000,,0.3588000192935972,0.419666867626259,0.9455645161290321,0.985335709516167,0.021819364478070626,,0.3668417082369535,-1.3577731445842158,-0.252191591552796,-0.8372650657102056,-0.7981224687732623
Mauritania,MRT,2015,,0.43448315403479343,,0.3901209677419355,0.576681294566775,,0.29093750957736975,0.4104705748590778,-0.7968718316704911,-0.22189343189019495,-0.5002628291417271,-0.807984413520272
Liberia,LBR,2012,,0.4504685093821604,,0.08568548387096775,0.6372421770629586,0.6937494839981309,0.8256152502375185,0.42846341609374644,-1.1395846250009003,-0.21877598945099425,-1.2640359601627251,-1.3700573686349578
Burkina Faso,BFA,2012,,0.43481928592618263,0.0714167991134201,0.14415322580645162,0.41470275180256183,0.489097231184067,0.6801924668239907,0.4178694190749071,-1.2063806952380478,-0.12075959373098287,-1.5289046997749518,-1.284142872383463
Pakistan,PAK,2020,,0.3981123927166923,,0.9445564516129032,0.881173921894385,0.5608259997611362,0.4375402249532623,0.36475473722045226,-0.6457647188212345,1.5473747470800832,-0.5909416888801069,-0.9316640913360758
"Congo, Rep.",COG,2013,,0.41708497434285485,,0.42036290322580644,0.6195113240992851,,0.6878390388917832,0.3686156078363869,-0.5547820596195536,-0.21506909672774857,-0.9017756221363795,-0.2607888546290502
"Somalia, Fed. Rep.",SOM,2018,,0.450312599586745,0.29730254427166,0.5030241935483871,0.42677318413576143,0.5347472652902876,0.168255233074872,0.387634578806255,-1.302059322642163,-0.13392979326458623,-1.834960073295953,-1.512282188470794
Chile,CHL,2024,,0.35980503362325394,,,,,0.58814244996782,0.3916902859645734,,-0.10090639477315395,,0.6923616551611461
Kazakhstan,KAZ,2005,0.15384615384615383,0.3659769810167089,,1.0,0.9008993765128583,,0.7113610591804835,0.4401919420146914,1.3629111956949636,-0.12998110737930196,-0.6301941438484137,-0.28164531289490163
St. Kitts and Nevis,KNA,2014,,0.34483259553678136,,1.0,0.9829293510061032,,,0.42559794960617225,-0.16086513733854008,-0.25190407257297914,0.037894017235348465,0.8128400864847461
Palau,PLW,2004,,0.3682208796263647,,0.9808467741935483,0.9925053303032307,0.017033071411452477,,0.40059029549088043,3.2960163649110727,-0.25211289811727605,-0.5778575372240036,0.2573648103683924
Japan,JPN,2009,0.009483667017913594,0.34316951548008245,0.977316567648312,1.0,0.9838926906929906,,0.563501792883631,0.3343769729187629,1.1108891030210808,0.7283170974197359,1.3694582800068147,1.2643471157858055
Sierra Leone,SLE,2024,,0.407760510636863,,,,,0.4662263630512733,0.4010094525750414,,-0.1860842199226988,,-1.1722146749333708
Afghanistan,AFG,2018,,0.43160177714131687,,0.9334677419354839,0.6418976425330887,0.734425961446745,0.344463514051917,0.3816878664954204,-1.1488434982614857,0.029112896595024206,-0.9616213940590739,-1.5352093412733843
Luxembourg,LUX,2002,0.0,0.37524005502596325,0.922368360718402,1.0,0.9999999845142344,0.0,0.4792515860124428,0.39568488079994657,2.015980931425708,-0.24884787868353406,0.8044948790172322,1.4219131998201198
New Zealand,NZL,2014,,0.39379441276473726,0.876279798090773,1.0,0.9999999853682133,0.0,0.6929112139507798,0.39981600131693357,0.9664908028636289,-0.21767739815288276,1.2016814381981267,1.3130496192088819
Maldives,MDV,2016,0.001053740779768177,0.44876531330323566,,1.0,0.9891056053920171,0.36588540309865636,0.5432897116062397,0.417337435327745,0.34328567397584037,-0.2488698341214122,0.9122566735583583,0.36460280673128087
Azerbaijan,AZE,2009,,0.40635261258254535,0.5788001698463551,0.998991935483871,0.8119874051829308,,0.5806491158172177,0.4379200641728816,0.15753776699981037,-0.18374684262775406,-0.11615764661128188,-0.07639389803877346
Tonga,TON,2016,,0.3272226372699228,0.342940977370908,0.969758064516129,0.9826545506590771,0.007514590328581975,0.48417052315424913,0.4188732223163869,-0.44131051497597473,-0.2514565783237954,0.12015350982110448,-0.21298949545904758
Sudan,SDN,2019,,0.432345021648717,,0.5725806451612904,0.5278475935272378,,0.26520886328113025,0.3585394072295311,-0.9134656984133894,0.09654248029110173,-0.5793366152373027,-1.30296686017747
Brazil,BRA,2020,0.029504741833508954,0.36107330445916136,0.48706317931561205,0.996975806451613,0.9916482976446064,,0.5729259247908302,0.3509881320436342,-0.1332876562798729,1.3456565463733203,0.41084922705016047,0.14918151559713352
Cayman Islands,CYM,2022,,0.40686982513523007,,1.0,0.944635086964204,0.05489869129902619,,0.4089582015733768,0.5104618555335547,-0.25171643666823884,1.0341099468077977,1.7717713763762555
Liberia,LBR,2022,,0.4084016026479891,,0.3125,0.7000669067938707,0.6059449026229328,0.8229948818535657,0.40656446512654465,-1.066980760421388,-0.21111608408194768,-1.0195329870413006,-1.2728998120863309
Guam,GUM,2012,,0.3396942772404703,,1.0,0.9962517384269132,,0.6047840877746788,0.38818131585370397,-1.3558470162236866,-0.25099091933842516,0.6077941532824473,1.0960991045566149
Cambodia,KHM,2020,,0.38803520342424275,0.336428089117546,0.8629032258064516,0.707973868341625,0.39777231472627256,0.9063563088050506,0.34907050568512304,-0.6209060072011043,-0.12418128018534264,-0.09510922872972576,-0.6236950435691004
Estonia,EST,2007,0.006322444678609062,0.32974742447664246,0.909083619880651,1.0,0.9817025852390984,,0.573462257500996,0.4255563802143492,1.7079404920111951,-0.2419977744075683,0.2184136850047633,0.6937043858057909
Poland,POL,2006,0.009483667017913594,0.34163047802263896,0.900296897457735,0.997983870967742,0.9896384286125328,0.01252431721430329,0.47315271690827176,0.41614700309268365,1.0676742193949018,0.039820503150130124,0.4834267249109675,0.306145331139872
South Africa,ZAF,2012,,0.38816118157927465,0.642587388681571,0.8508064516129032,0.8832969110847755,0.2537392601475024,0.5036623862208465,0.38998495977667086,1.0563773407945483,0.15960131601496916,-1.0419467077043623,0.23295063334807484
Indonesia,IDN,2024,0.05690200210748156,0.3681677439845094,,,,,0.672331361672132,0.40809216648377644,,1.918681137982052,,-0.07958900855228482
Colombia,COL,2010,0.13804004214963117,0.3779114280847989,0.167786727484491,0.9677419354838709,0.9362752414652364,0.14482719648469466,0.6740629501363815,0.4044097980099589,-0.3917456806948854,0.09063927798171963,0.4529460628132727,0.08572462936300153
Madagascar,MDG,2008,,0.4323435166588569,0.06412517186000051,0.17641129032258066,0.2941951442512741,0.8198863914175764,0.9723865273223204,0.419656416663593,-1.2662805705734965,-0.0920302638258263,-1.0129340235973534,-1.5085128023390493
Cameroon,CMR,2020,,0.42596535166335114,,0.6401209677419355,0.6120241506399975,0.3273534895352817,0.656226056575439,0.3752997787656147,-1.0011506712313551,-0.05154466611801581,-1.0491145473072707,-0.8077185312074723
"Macao SAR, China",MAC,2011,,0.4137070749625633,0.570448266302174,1.0,1.0,,0.7321094731680406,0.5221071949644764,0.14328122718714828,-0.24805585176949582,1.3170384232127992,1.5703722660584096
Maldives,MDV,2015,,0.4480413362033042,,0.997983870967742,0.9854182368469073,,0.5293757087253669,0.40010299874225386,0.298575440019246,-0.24898588319905623,0.8774414526299472,0.3450620427751164
Maldives,MDV,2009,0.13804004214963117,0.4505609066774512,,0.998991935483871,0.9624901372382586,,0.4445125501854177,0.31617799606428165,0.07636949221123024,-0.24959759524030795,0.6230400343426014,0.11804153384776502
Niger,NER,2000,,0.44843193197646447,0.028226906759589603,0.057459677419354836,0.23124101834691113,0.7017430042169877,0.8549449875877284,0.36520574625249363,-1.2945342518554839,-0.16412412599075482,-2.471532495173278,-2.118045831842426
Honduras,HND,2001,0.2792413066385669,0.4253145083380705,0.441715712553652,0.6391129032258065,0.8267831852440386,,0.6244904839253423,0.39223252848237966,-0.6882094660974184,-0.20051208238176102,-0.27350879217988544,-1.008372562584944
Isle of Man,IMN,2016,,0.3389480936691276,0.848214285714286,1.0,0.9885058349744655,,,0.42130393937041105,,-0.25162549811755763,1.0804164661472218,1.6978615042935417
Oman,OMN,2003,,0.3778544299793634,,1.0,0.8232260808075962,,0.5056698029360385,0.35842657104625636,1.5089939417291034,-0.23416276925230484,0.41255585552704344,0.3965439295017333
Jamaica,JAM,2007,,0.357885271606548,,0.8931451612903226,0.9058146536239089,,0.6371479358852553,0.38335639374805236,0.46381601036338904,-0.23148244449503114,0.05803223326256753,-0.10697891131782962
Bhutan,BTN,2016,,0.3730082624133442,0.48533541514226897,0.9929435483870968,0.977695370368628,0.5154011027811599,0.6109595758374451,0.43177762880485876,-0.22053746460911944,-0.24653753406933918,0.025492516969999948,-0.3615624335004388
Azerbaijan,AZE,2010,,0.3795395057519273,0.596521519957274,0.998991935483871,0.8279326923168655,0.2697905252838912,0.5788255846026539,0.4064319838834313,0.10833428913371629,-0.18292675686321513,-0.06666542078167731,0.028414385098850487
Eritrea,ERI,2011,,0.39780284842075825,,0.40725806451612906,0.3869788040039655,,0.8603236384811055,0.4331789644867336,-1.1578840058792088,-0.22930233154339497,-0.7581912796146316,-1.322184343774125
Ethiopia,ETH,2005,,0.4332720101666608,0.033419855470664304,0.13306451612903225,0.09387948208037356,,0.9030003984185846,0.4547565954788255,-1.2856368285801312,0.3478720905377531,-1.8808114917082077,-2.2485636025143423
Lebanon,LBN,2022,0.06217070600632245,0.3574644564307392,0.256726802158649,1.0,0.9089988988161379,0.045398044843868855,0.34841705231542486,0.3692394719944129,0.1070216948037764,-0.2082734790023594,0.8087212126274622,-0.2681900155522032
Latvia,LVA,2022,0.004214963119072708,0.33533834389800354,,1.0,0.9863932126928514,0.0059419368646163396,0.5799135738147047,0.38593293763900477,0.2599743914264761,-0.23787239587555836,0.3849140242128459,0.8130849354338867
